Group 1,Group 2,H,p-value,q-value
1 (n=2),10 (n=1),1.5,0.22067136191984324,0.5347036846519279
1 (n=2),11 (n=5),0.14999999999999858,0.69853535830334,0.8890450014769782
1 (n=2),12 (n=3),0.3333333333333357,0.5637028616507718,0.8101889038174619
1 (n=2),13 (n=1),1.5,0.22067136191984324,0.5347036846519279
1 (n=2),14 (n=3),0.0,1.0,1.0
1 (n=2),15 (n=2),0.5999999999999996,0.43857802608099994,0.708472195977001
1 (n=2),16 (n=3),0.33333333333333215,0.5637028616507738,0.8101889038174619
1 (n=2),18 (n=2),0.0,1.0,1.0
1 (n=2),19 (n=5),0.5999999999999979,0.4385780260810006,0.708472195977001
1 (n=2),2 (n=1),1.5,0.22067136191984324,0.5347036846519279
1 (n=2),21 (n=6),0.0,1.0,1.0
1 (n=2),23 (n=2),2.3999999999999986,0.12133525035848367,0.5347036846519279
1 (n=2),26 (n=1),0.0,1.0,1.0
1 (n=2),27 (n=2),2.3999999999999986,0.12133525035848367,0.5347036846519279
1 (n=2),3 (n=2),0.0,1.0,1.0
1 (n=2),31 (n=1),1.5,0.22067136191984324,0.5347036846519279
1 (n=2),35 (n=1),1.5,0.22067136191984324,0.5347036846519279
1 (n=2),36 (n=1),1.5,0.22067136191984324,0.5347036846519279
1 (n=2),4 (n=2),2.3999999999999986,0.12133525035848367,0.5347036846519279
1 (n=2),5 (n=2),0.5999999999999996,0.43857802608099994,0.708472195977001
1 (n=2),6 (n=4),0.8571428571428577,0.3545394797735011,0.6321505818602992
1 (n=2),64 (n=1),1.5,0.22067136191984324,0.5347036846519279
1 (n=2),7 (n=5),2.3999999999999986,0.12133525035848367,0.5347036846519279
1 (n=2),76 (n=1),1.5,0.22067136191984324,0.5347036846519279
1 (n=2),8 (n=2),2.3999999999999986,0.12133525035848367,0.5347036846519279
1 (n=2),9 (n=2),2.3999999999999986,0.12133525035848367,0.5347036846519279
1 (n=2),>100 (n=3),3.0,0.08326451666355042,0.5347036846519279
10 (n=1),11 (n=5),2.1428571428571423,0.14323490752466572,0.5347036846519279
10 (n=1),12 (n=3),0.1999999999999993,0.6547208460185774,0.8475495883391211
10 (n=1),13 (n=1),1.0,0.31731050786291115,0.5794365795757508
10 (n=1),14 (n=3),1.8000000000000007,0.17971249487899588,0.5347036846519279
10 (n=1),15 (n=2),1.5,0.22067136191984324,0.5347036846519279
10 (n=1),16 (n=3),0.1999999999999993,0.6547208460185774,0.8475495883391211
10 (n=1),18 (n=2),1.5,0.22067136191984324,0.5347036846519279
10 (n=1),19 (n=5),2.1428571428571423,0.14323490752466572,0.5347036846519279
10 (n=1),2 (n=1),1.0,0.31731050786291115,0.5794365795757508
10 (n=1),21 (n=6),0.0,1.0,1.0
10 (n=1),23 (n=2),1.5,0.22067136191984324,0.5347036846519279
10 (n=1),26 (n=1),1.0,0.31731050786291115,0.5794365795757508
10 (n=1),27 (n=2),1.5,0.22067136191984324,0.5347036846519279
10 (n=1),3 (n=2),0.0,1.0,1.0
10 (n=1),31 (n=1),1.0,0.31731050786291115,0.5794365795757508
10 (n=1),35 (n=1),1.0,0.31731050786291115,0.5794365795757508
10 (n=1),36 (n=1),1.0,0.31731050786291115,0.5794365795757508
10 (n=1),4 (n=2),1.5,0.22067136191984324,0.5347036846519279
10 (n=1),5 (n=2),0.0,1.0,1.0
10 (n=1),6 (n=4),2.0,0.15729920705028105,0.5347036846519279
10 (n=1),64 (n=1),1.0,0.31731050786291115,0.5794365795757508
10 (n=1),7 (n=5),2.1428571428571423,0.14323490752466572,0.5347036846519279
10 (n=1),76 (n=1),1.0,0.31731050786291115,0.5794365795757508
10 (n=1),8 (n=2),1.5,0.22067136191984324,0.5347036846519279
10 (n=1),9 (n=2),0.0,1.0,1.0
10 (n=1),>100 (n=3),1.8000000000000007,0.17971249487899588,0.5347036846519279
11 (n=5),12 (n=3),0.55555555555555,0.4560565402502583,0.7273813173611715
11 (n=5),13 (n=1),2.1428571428571423,0.14323490752466572,0.5347036846519279
11 (n=5),14 (n=3),0.02222222222221859,0.8814974521910232,1.0
11 (n=5),15 (n=2),0.14999999999999858,0.69853535830334,0.8890450014769782
11 (n=5),16 (n=3),0.5555555555555571,0.4560565402502553,0.7273813173611715
11 (n=5),18 (n=2),0.0,1.0,1.0
11 (n=5),19 (n=5),1.3200000000000003,0.2505920506856808,0.5672083542466307
11 (n=5),2 (n=1),2.1428571428571423,0.14323490752466572,0.5347036846519279
11 (n=5),21 (n=6),0.0,1.0,1.0
11 (n=5),23 (n=2),3.75,0.052807511416113395,0.5347036846519279
11 (n=5),26 (n=1),0.08571428571428541,0.7696979437812901,0.9477062630271259
11 (n=5),27 (n=2),3.75,0.052807511416113395,0.5347036846519279
11 (n=5),3 (n=2),0.0,1.0,1.0
11 (n=5),31 (n=1),2.1428571428571423,0.14323490752466572,0.5347036846519279
11 (n=5),35 (n=1),2.1428571428571423,0.14323490752466572,0.5347036846519279
11 (n=5),36 (n=1),2.1428571428571423,0.14323490752466572,0.5347036846519279
11 (n=5),4 (n=2),3.75,0.052807511416113395,0.5347036846519279
