Group 1,Group 2,H,p-value,q-value
1 (n=2),10 (n=1),1.5,0.22067136191984324,0.6224908567589608
1 (n=2),11 (n=5),3.75,0.052807511416113395,0.6224908567589608
1 (n=2),12 (n=3),0.33333333333333215,0.5637028616507738,0.8227014737605887
1 (n=2),13 (n=1),1.5,0.22067136191984324,0.6224908567589608
1 (n=2),14 (n=3),0.0,1.0,1.0
1 (n=2),15 (n=2),2.3999999999999986,0.12133525035848367,0.6224908567589608
1 (n=2),16 (n=3),1.3333333333333321,0.2482130789899204,0.6379966594264916
1 (n=2),18 (n=2),2.3999999999999986,0.12133525035848367,0.6224908567589608
1 (n=2),19 (n=5),2.3999999999999986,0.12133525035848367,0.6224908567589608
1 (n=2),2 (n=1),1.5,0.22067136191984324,0.6224908567589608
1 (n=2),21 (n=6),1.7777777777777786,0.18242243945173184,0.6224908567589608
1 (n=2),23 (n=2),2.3999999999999986,0.12133525035848367,0.6224908567589608
1 (n=2),26 (n=1),1.5,0.22067136191984324,0.6224908567589608
1 (n=2),27 (n=2),2.3999999999999986,0.12133525035848367,0.6224908567589608
1 (n=2),3 (n=2),0.0,1.0,1.0
1 (n=2),31 (n=1),1.5,0.22067136191984324,0.6224908567589608
1 (n=2),35 (n=1),0.0,1.0,1.0
1 (n=2),36 (n=1),0.0,1.0,1.0
1 (n=2),4 (n=2),2.3999999999999986,0.12133525035848367,0.6224908567589608
1 (n=2),5 (n=2),2.3999999999999986,0.12133525035848367,0.6224908567589608
1 (n=2),6 (n=4),3.428571428571427,0.06407750645105924,0.6224908567589608
1 (n=2),64 (n=1),1.5,0.22067136191984324,0.6224908567589608
1 (n=2),7 (n=5),3.75,0.052807511416113395,0.6224908567589608
1 (n=2),76 (n=1),1.5,0.22067136191984324,0.6224908567589608
1 (n=2),8 (n=2),2.3999999999999986,0.12133525035848367,0.6224908567589608
1 (n=2),9 (n=2),2.3999999999999986,0.12133525035848367,0.6224908567589608
1 (n=2),>100 (n=3),3.0,0.08326451666355042,0.6224908567589608
10 (n=1),11 (n=5),2.1428571428571423,0.14323490752466572,0.6224908567589608
10 (n=1),12 (n=3),1.8000000000000007,0.17971249487899588,0.6224908567589608
10 (n=1),13 (n=1),1.0,0.31731050786291115,0.6379966594264916
10 (n=1),14 (n=3),1.8000000000000007,0.17971249487899588,0.6224908567589608
10 (n=1),15 (n=2),1.5,0.22067136191984324,0.6224908567589608
10 (n=1),16 (n=3),1.8000000000000007,0.17971249487899588,0.6224908567589608
10 (n=1),18 (n=2),1.5,0.22067136191984324,0.6224908567589608
10 (n=1),19 (n=5),2.1428571428571423,0.14323490752466572,0.6224908567589608
10 (n=1),2 (n=1),1.0,0.31731050786291115,0.6379966594264916
10 (n=1),21 (n=6),2.25,0.13361440253771584,0.6224908567589608
10 (n=1),23 (n=2),1.5,0.22067136191984324,0.6224908567589608
10 (n=1),26 (n=1),1.0,0.31731050786291115,0.6379966594264916
10 (n=1),27 (n=2),1.5,0.22067136191984324,0.6224908567589608
10 (n=1),3 (n=2),0.0,1.0,1.0
10 (n=1),31 (n=1),1.0,0.31731050786291115,0.6379966594264916
10 (n=1),35 (n=1),1.0,0.31731050786291115,0.6379966594264916
10 (n=1),36 (n=1),1.0,0.31731050786291115,0.6379966594264916
10 (n=1),4 (n=2),1.5,0.22067136191984324,0.6224908567589608
10 (n=1),5 (n=2),1.5,0.22067136191984324,0.6224908567589608
10 (n=1),6 (n=4),2.0,0.15729920705028105,0.6224908567589608
10 (n=1),64 (n=1),1.0,0.31731050786291115,0.6379966594264916
10 (n=1),7 (n=5),2.1428571428571423,0.14323490752466572,0.6224908567589608
10 (n=1),76 (n=1),1.0,0.31731050786291115,0.6379966594264916
10 (n=1),8 (n=2),1.5,0.22067136191984324,0.6224908567589608
10 (n=1),9 (n=2),1.5,0.22067136191984324,0.6224908567589608
10 (n=1),>100 (n=3),1.8000000000000007,0.17971249487899588,0.6224908567589608
11 (n=5),12 (n=3),0.02222222222221859,0.8814974521910232,1.0
11 (n=5),13 (n=1),0.7714285714285722,0.37977547484094853,0.7177756474493928
11 (n=5),14 (n=3),0.55555555555555,0.4560565402502583,0.7594245472008706
11 (n=5),15 (n=2),0.0,1.0,1.0
11 (n=5),16 (n=3),0.5555555555555571,0.4560565402502553,0.7594245472008706
11 (n=5),18 (n=2),0.0,1.0,1.0
11 (n=5),19 (n=5),0.010909090909095198,0.9168149485280722,1.0
11 (n=5),2 (n=1),2.1428571428571423,0.14323490752466572,0.6224908567589608
11 (n=5),21 (n=6),0.30000000000000426,0.5838824207703623,0.845622816288111
11 (n=5),23 (n=2),1.3499999999999979,0.2452781168067699,0.6379966594264916
11 (n=5),26 (n=1),0.08571428571428541,0.7696979437812901,0.9730629523388884
11 (n=5),27 (n=2),1.3499999999999979,0.2452781168067699,0.6379966594264916
