Group 1,Group 2,H,p-value,q-value
1 (n=2),10 (n=1),1.5,0.22067136191984324,0.613336579453682
1 (n=2),11 (n=5),3.75,0.052807511416113395,0.613336579453682
1 (n=2),12 (n=3),0.33333333333333215,0.5637028616507738,0.8040742705811037
1 (n=2),13 (n=1),1.5,0.22067136191984324,0.613336579453682
1 (n=2),14 (n=3),0.3333333333333357,0.5637028616507718,0.8040742705811037
1 (n=2),15 (n=2),2.3999999999999986,0.12133525035848367,0.613336579453682
1 (n=2),16 (n=3),0.33333333333333215,0.5637028616507738,0.8040742705811037
1 (n=2),18 (n=2),2.3999999999999986,0.12133525035848367,0.613336579453682
1 (n=2),19 (n=5),3.75,0.052807511416113395,0.613336579453682
1 (n=2),2 (n=1),1.5,0.22067136191984324,0.613336579453682
1 (n=2),21 (n=6),0.4444444444444464,0.5049850750938447,0.8040742705811037
1 (n=2),23 (n=2),2.3999999999999986,0.12133525035848367,0.613336579453682
1 (n=2),26 (n=1),1.5,0.22067136191984324,0.613336579453682
1 (n=2),27 (n=2),2.3999999999999986,0.12133525035848367,0.613336579453682
1 (n=2),3 (n=2),0.0,1.0,1.0
1 (n=2),31 (n=1),1.5,0.22067136191984324,0.613336579453682
1 (n=2),35 (n=1),1.5,0.22067136191984324,0.613336579453682
1 (n=2),36 (n=1),1.5,0.22067136191984324,0.613336579453682
1 (n=2),4 (n=2),2.3999999999999986,0.12133525035848367,0.613336579453682
1 (n=2),5 (n=2),2.3999999999999986,0.12133525035848367,0.613336579453682
1 (n=2),6 (n=4),3.428571428571427,0.06407750645105924,0.613336579453682
1 (n=2),64 (n=1),1.5,0.22067136191984324,0.613336579453682
1 (n=2),7 (n=5),3.75,0.052807511416113395,0.613336579453682
1 (n=2),76 (n=1),1.5,0.22067136191984324,0.613336579453682
1 (n=2),8 (n=2),0.0,1.0,1.0
1 (n=2),9 (n=2),2.3999999999999986,0.12133525035848367,0.613336579453682
1 (n=2),>100 (n=3),3.0,0.08326451666355042,0.613336579453682
10 (n=1),11 (n=5),2.1428571428571423,0.14323490752466572,0.613336579453682
10 (n=1),12 (n=3),1.8000000000000007,0.17971249487899588,0.613336579453682
10 (n=1),13 (n=1),1.0,0.31731050786291115,0.6414084062683445
10 (n=1),14 (n=3),1.8000000000000007,0.17971249487899588,0.613336579453682
10 (n=1),15 (n=2),1.5,0.22067136191984324,0.613336579453682
10 (n=1),16 (n=3),1.8000000000000007,0.17971249487899588,0.613336579453682
10 (n=1),18 (n=2),1.5,0.22067136191984324,0.613336579453682
10 (n=1),19 (n=5),2.1428571428571423,0.14323490752466572,0.613336579453682
10 (n=1),2 (n=1),1.0,0.31731050786291115,0.6414084062683445
10 (n=1),21 (n=6),2.25,0.13361440253771584,0.613336579453682
10 (n=1),23 (n=2),1.5,0.22067136191984324,0.613336579453682
10 (n=1),26 (n=1),1.0,0.31731050786291115,0.6414084062683445
10 (n=1),27 (n=2),1.5,0.22067136191984324,0.613336579453682
10 (n=1),3 (n=2),0.0,1.0,1.0
10 (n=1),31 (n=1),1.0,0.31731050786291115,0.6414084062683445
10 (n=1),35 (n=1),1.0,0.31731050786291115,0.6414084062683445
10 (n=1),36 (n=1),1.0,0.31731050786291115,0.6414084062683445
10 (n=1),4 (n=2),1.5,0.22067136191984324,0.613336579453682
10 (n=1),5 (n=2),1.5,0.22067136191984324,0.613336579453682
10 (n=1),6 (n=4),2.0,0.15729920705028105,0.613336579453682
10 (n=1),64 (n=1),1.0,0.31731050786291115,0.6414084062683445
10 (n=1),7 (n=5),2.1428571428571423,0.14323490752466572,0.613336579453682
10 (n=1),76 (n=1),1.0,0.31731050786291115,0.6414084062683445
10 (n=1),8 (n=2),1.5,0.22067136191984324,0.613336579453682
10 (n=1),9 (n=2),1.5,0.22067136191984324,0.613336579453682
10 (n=1),>100 (n=3),1.8000000000000007,0.17971249487899588,0.613336579453682
11 (n=5),12 (n=3),0.02222222222221859,0.8814974521910232,1.0
11 (n=5),13 (n=1),2.1428571428571423,0.14323490752466572,0.613336579453682
11 (n=5),14 (n=3),0.55555555555555,0.4560565402502583,0.7527920184043565
11 (n=5),15 (n=2),0.0,1.0,1.0
11 (n=5),16 (n=3),0.5555555555555571,0.4560565402502553,0.7527920184043565
11 (n=5),18 (n=2),0.0,1.0,1.0
11 (n=5),19 (n=5),0.010909090909095198,0.9168149485280722,1.0
11 (n=5),2 (n=1),2.1428571428571423,0.14323490752466572,0.613336579453682
11 (n=5),21 (n=6),0.13333333333333997,0.7150006546880824,0.9100008332393776
11 (n=5),23 (n=2),2.3999999999999986,0.12133525035848367,0.613336579453682
11 (n=5),26 (n=1),0.08571428571428541,0.7696979437812901,0.9602172367964609
11 (n=5),27 (n=2),1.3499999999999979,0.2452781168067699,0.6414084062683445
11 (n=5),3 (n=2),0.0,1.0,1.0
11 (n=5),31 (n=1),0.7714285714285722,0.37977547484094853,0.7287062410653733
11 (n=5),35 (n=1),2.1428571428571423,0.14323490752466572,0.613336579453682
11 (n=5),36 (n=1),2.1428571428571423,0.14323490752466572,0.613336579453682
11 (n=5),4 (n=2),1.3499999999999979,0.2452781168067699,0.6414084062683445
11 (n=5),5 (n=2),0.5999999999999979,0.4385780260810006,0.7401004190116885
11 (n=5),6 (n=4),2.9399999999999977,0.08641073297370006,0.613336579453682
11 (n=5),64 (n=1),2.1428571428571423,0.14323490752466572,0.613336579453682
11 (n=5),7 (n=5),1.8436363636363566,0.17452534056858016,0.613336579453682
11 (n=5),76 (n=1),2.1428571428571423,0.14323490752466572,0.613336579453682
11 (n=5),8 (n=2),1.3499999999999979,0.2452781168067699,0.6414084062683445
11 (n=5),9 (n=2),0.5999999999999979,0.4385780260810006,0.7401004190116885
11 (n=5),>100 (n=3),5.0,0.025347318677468325,0.613336579453682
12 (n=3),13 (n=1),0.1999999999999993,0.6547208460185774,0.8504621298798015
12 (n=3),14 (n=3),0.42857142857142705,0.5126907602619241,0.8040742705811037
12 (n=3),15 (n=2),0.3333333333333357,0.5637028616507718,0.8040742705811037
12 (n=3),16 (n=3),0.42857142857142705,0.5126907602619241,0.8040742705811037
12 (n=3),18 (n=2),0.3333333333333357,0.5637028616507718,0.8040742705811037
12 (n=3),19 (n=5),0.02222222222221859,0.8814974521910232,1.0
12 (n=3),2 (n=1),1.8000000000000007,0.17971249487899588,0.613336579453682
12 (n=3),21 (n=6),0.06666666666666643,0.7962534147376396,0.990078259114565
12 (n=3),23 (n=2),1.3333333333333357,0.24821307898991984,0.6414084062683445
12 (n=3),26 (n=1),0.1999999999999993,0.6547208460185774,0.8504621298798015
12 (n=3),27 (n=2),0.0,1.0,1.0
12 (n=3),3 (n=2),0.0,1.0,1.0
12 (n=3),31 (n=1),0.1999999999999993,0.6547208460185774,0.8504621298798015
12 (n=3),35 (n=1),0.1999999999999993,0.6547208460185774,0.8504621298798015
12 (n=3),36 (n=1),0.1999999999999993,0.6547208460185774,0.8504621298798015
12 (n=3),4 (n=2),0.3333333333333357,0.5637028616507718,0.8040742705811037
12 (n=3),5 (n=2),0.33333333333333215,0.5637028616507738,0.8040742705811037
12 (n=3),6 (n=4),1.9999999999999964,0.15729920705028153,0.613336579453682
12 (n=3),64 (n=1),1.8000000000000007,0.17971249487899588,0.613336579453682
12 (n=3),7 (n=5),0.55555555555555,0.4560565402502583,0.7527920184043565
12 (n=3),76 (n=1),1.8000000000000007,0.17971249487899588,0.613336579453682
12 (n=3),8 (n=2),1.3333333333333321,0.2482130789899204,0.6414084062683445
12 (n=3),9 (n=2),0.0,1.0,1.0
12 (n=3),>100 (n=3),3.857142857142854,0.049534613435626915,0.613336579453682
